Tasikmalaya,6.64
Ciamis,7.14
Kuningan,6.87
Cirebon,5.97
Majalengka,6.46
Sumedang,7.51
Indramayu,4.93
Subang,6.01
Purwakarta,7.04
Karawang,6.23
Bekasi,7.98
Bandung Barat,7.33
Pangandaran,-
Kota Bogor,9.43
Kota Sukabumi,8.16
Kota Bandung,10.33
Kota Cirebon,9.31
Kota Bekasi,10.43
Kota Depok,10.22
Kota Cimahi,10.38
Kota Tasikmalaya,8.28
Kota Banjar,7.51
JAWA TENGAH,6.74
Cilacap,6.27
Banyumas,6.94
Purbalingga,6.33
Banjarnegara,5.84
Kebumen,6.29
Purworejo,7.45
Wonosobo,5.87
Magelang,6.73
Boyolali,6.53
Klaten,7.35
Sukoharjo,7.94
Wonogiri,5.66
Karanganyar,7.46
Sragen,6.26
Grobogan,6.18
Blora,5.77
Rembang,6.28
Pati,6.11
Kudus,7.48
Jepara,6.72
Demak,6.75
Semarang,7.2
Temanggung,6.03
Kendal,6.24
Batang,5.66
Pekalongan,6.04
Pemalang,5.19
Tegal,5.71
Brebes,5.24
Kota Magelang,10.14
Kota Surakarta,10.05
Kota Salatiga,8.97
Kota Semarang,9.8
Kota Pekalongan,7.72
Kota Tegal,7.66
D I YOGYAKARTA,8.53
Kulon Progo,7.88
Bantul,8.35
Gunung Kidul,5.74
Sleman,10.03
Kota Yogyakarta,11.01
JAWA TIMUR,6.79
Pacitan,6.1
Ponorogo,6.45
Trenggalek,6.36
Tulungagung,7.37
Blitar,6.52
Kediri,7.06
Malang,6.35
Lumajang,5.69
Jember,5.53
Banyuwangi,6.53
Bondowoso,4.97
Situbondo,5.04
Probolinggo,5.13
Pasuruan,5.85
Sidoarjo,9.5
Mojokerto,7.26
Jombang,7.28
Nganjuk,6.83
Madiun,6.43
Magetan,7.23
Ngawi,6.19
Bojonegoro,5.7
Tuban,5.61
Lamongan,6.63
Gresik,8.26
Bangkalan,4.59
Sampang,3.2
Pamekasan,5.3
Sumenep,4.21
Kota Kediri,9.34
Kota Blitar,9.51
Kota Malang,9.52
Kota Probolinggo,8.17
Kota Pasuruan,8.74
Kota Mojokerto,9.83
Kota Madiun,10.5
Kota Surabaya,9.85
Kota Batu,7.64
BANTEN,7.95
Pandeglang,6.38
Lebak,5.58
Tangerang,7.96
Serang,6.31
Kota Tangerang,9.75
Kota Cilegon,8.93
Kota Serang,8.39
Kota Tangerang Selatan,10.87
BALI,7.77
Jembrana,7.23
Tabanan,7.68
Badung,8.96
Gianyar,7.73
Klungkung,6.68
Bangli,5.97
Karangasem,4.6
Buleleng,6.39
Kota Denpasar,10.59
NUSA TENGGARA BARAT,6.07
Lombok Barat,4.98
Lombok Tengah,4.96
Lombok Timur,5.61
Sumbawa,7.1
Dompu,7.06
Bima,6.74
Sumbawa Barat,6.94
Lombok Utara,4.43
Kota Mataram,8.47
Kota Bima,9.14
NUSA TENGGARA TIMUR,6.6
Sumba Barat,6.23
Sumba Timur,5.86
Kupang,6.66
Timor Tengah Selatan,5.53
Timor Tengah Utara,6.06
Belu,6.01
Alor,6.99
Lembata,6.6
Flores Timur,6.34
Sikka,6.09
Ende,6.96
Ngada,7.1
Manggarai,6.37
Rote Ndao,5.68
Manggarai Barat,6.34
Sumba Tengah,4.93
Sumba Barat Daya,5.6
Nagekeo,6.51
Manggarai Timur,5.98
Sabu Raijua,4.7
Malaka,-
Kota Kupang,10.9
KALIMANTAN BARAT,6.32
Sambas,5.23
Bengkayang,5.84
Landak,6.72
Mempawah,5.77
Sanggau,6.24
Ketapang,5.87
Sintang,5.79
Kapuas Hulu,6.13
Sekadau,5.85
Melawi,5.53
Kayong Utara,4.53
Kubu Raya,5.87
Kota Pontianak,8.87
Kota Singkawang,7.06
KALIMANTAN TENGAH,7.68
Kotawaringin Barat,7.48
Kotawaringin Timur,7.39
Kapuas,6.79
Barito Selatan,7.8
Barito Utara,7.55
Sukamara,6.67
Lamandau,7.21
Seruyan,6.76
Katingan,8.13
Pulang Pisau,7.2
Gunung Mas,8.57
Barito Timur,8.43
Murung Raya,7.09
Kota Palangka Raya,10.27
KALIMANTAN SELATAN,7.37
Tanah Laut,6.87
Kotabaru,6.26
Banjar,6.89
Barito Kuala,5.92
Tapin,6.73
Hulu Sungai Selatan,7.05
Hulu Sungai Tengah,6.87
Hulu Sungai Utara,6.27
Tabalong,7.5
Tanah Bumbu,6.77
Balangan,6.08
Kota Banjarmasin,8.68
Kota Banjar Baru,10.28
KALIMANTAN TIMUR,8.79
Paser,7.6
Kutai Barat,7.46
Kutai Kartanegara,8.13
Kutai Timur,8.12
Berau,8.25
Penajam Paser Utara,7.07
Mahakam Ulu,-
Kota Balikpapan,10.16
Kota Samarinda,9.97
Kota Bontang,10.22
KALIMANTAN UTARA,-
Malinau,7.43
Bulungan,7.65
Tana Tidung,7.37
Nunukan,6.92
Kota Tarakan,9.06
SULAWESI UTARA,8.68
Bolaang Mongondow,6.84
Minahasa,8.95
Kepulauan Sangihe,7.08
Kepulauan Talaud,8.48
Minahasa Selatan,8.03
Minahasa Utara,8.97
Bolaang Mongondow Utara,7.01
Siau Tagulandang Biaro,7.92
Minahasa Tenggara,8.12
Bolaang Mongondow Selatan,6.87
Bolaang Mongondow Timur,6.86
Kota Manado,10.68
Kota Bitung,8.93
Kota Tomohon,9.66
Kota Kotamobagu,9.11
SULAWESI TENGAH,7.69
Banggai Kepulauan,7.26
Banggai,7.05
Morowali,7.77
Poso,8.32
Donggala,7.44
Toli-Toli,7.27
Buol,7.87
Parigi Moutong,6.59
Tojo Una-Una,6.89
Sigi,7.68
Banggai Laut,-
Morowali Utara,-
Kota Palu,10.86
SULAWESI SELATAN,7.33
Kepulauan Selayar,6.74
Bulukumba,6.59
Bantaeng,5.47
Jeneponto,5.24
Takalar,6.27
Gowa,6.5
Sinjai,6.44
Maros,7.1
Pangkajene dan Kepulauan,6.74
Barru,7.08
Bone,5.75
Soppeng,6.81
Wajo,6.33
Sidenreng Rappang,6.78
Pinrang,7.24
Enrekang,7.42
Luwu,7.18
Tana Toraja,7.69
Luwu Utara,6.78
Luwu Timur,7.61
Toraja Utara,7.05
Kota Makasar,10.24
Kota Parepare,9.46
Kota Palopo,9.83
SULAWESI TENGGARA,7.67
Buton,6.27
Muna,6.78
Konawe,8.17
Kolaka,7.58
Konawe Selatan,7.01
Bombana,6.8
Wakatobi,6.85
Kolaka Utara,7.13
Buton Utara,6.82
Konawe Utara,8.03
Kolaka Timur,-
Konawe Kepulauan,-
Muna Barat,-
Buton Tengah,-
Buton Selatan,-
Kota Kendari,10.91
Kota Baubau,9.1
GORONTALO,6.89
Boalemo,5.91
Gorontalo,6.19
Pohuwato,6.17
Bone Bolango,7.23
Gorontalo Utara,5.93
Kota Gorontalo,9.77
SULAWESI BARAT,6.65
Majene,7.49
Polewali Mandar,6.5
Mamasa,6.69
Mamuju,6.59
Mamuju Utara / Pasangkayu,6.93
Mamuju Tengah,-
MALUKU,8.72
Maluku Tenggara Barat / Kepulauan Tanimbar,8.29
Maluku Tenggara,8.4
Maluku Tengah,8.37
Buru,6.59
Kepulauan Aru,7.92
Seram Bagian Barat,8.05
Seram Bagian Timur,6.69
Maluku Barat Daya,7.31
Buru Selatan,5.7
Kota Ambon,11
Kota Tual,9.33
MALUKU UTARA,7.98
Halmahera Barat,7.2
Halmahera Tengah,7.2
Kepulauan Sula,7.01
Halmahera Selatan,6.91
Halmahera Utara,7.82
Halmahera Timur,6.92
Pulau Morotai,6.58
Pulau Taliabu,-
Kota Ternate,10.53
Kota Tidore Kepulauan,8.27
PAPUA BARAT,6.82
Fakfak,7.95
Kaimana,6.91
Teluk Wondama,6.33
Teluk Bintuni,6.84
Manokwari,7.37
Sorong Selatan,6.39
Sorong,6.51
Raja Ampat,6.52
Tambrauw,4.15
Maybrat,5.89
Manokwari Selatan,-
Pegunungan Arfak,-
Kota Sorong,10.36
PAPUA BARAT DAYA,-
Raja Ampat,-
Sorong,-
Sorong Selatan,-
Maybrat,-
Tambrauw,-
Kota Sorong,-
PAPUA,5.6
Merauke,7.74
Jayawijaya,4.26
Jayapura,8.67
Nabire,8.58
Kepulauan Yapen,8.28
Biak Numfor,8.92
Paniai,3.59
Puncak Jaya,2.24
Mimika,8.72
Boven Digoel,7.02
Mappi,5.46
Asmat,4.23
Yahukimo,2
Pegunungan Bintang,1.64
Tolikara,2.76
Sarmi,6.35
Keerom,5.23
Waropen,8.31
Supiori,7.52
Mamberamo Raya,4.24
Nduga,0.37
Lanny Jaya,2.11
Mamberamo Tengah,2.12
Yalimo,1.76
Puncak,1.21
Dogiyai,3.61
Intan Jaya,2.02
Deiyai,2.16
Kota Jayapura,10.71
PAPUA SELATAN,-
Merauke,-
Boven Digoel,-
Mappi,-
Asmat,-
PAPUA TENGAH,-
Mimika,-
Dogiyai,-
Deiyai,-
Nabire,-
Paniai,-
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,-
Lanny Jaya,-
Tolikara,-
Mamberamo Tengah,-
Yalimo,-
Yahukimo,-
Pegunungan Bintang,-
INDONESIA,7.52
