Provinsi/Kabupaten/Kota/Indonesia,
,[Metode Baru] Rata-rata Lama Sekolah (Tahun)
,2015
ACEH,8.77
Simeulue,8.9
Aceh Singkil,7.5
Aceh Selatan,7.79
Aceh Tenggara,9.32
Aceh Timur,7.4
Aceh Tengah,9.65
Aceh Barat,8.47
Aceh Besar,9.91
Pidie,8.74
Bireuen,9.14
Aceh Utara,8.07
Aceh Barat Daya,7.9
Gayo Lues,7.06
Aceh Tamiang,7.95
Nagan Raya,8.22
Aceh Jaya,7.89
Bener Meriah,9.42
Pidie Jaya,8.45
Kota Banda Aceh,12.38
Kota Sabang,10.37
Kota Langsa,10.49
Kota Lhokseumawe,10.41
Kota Subulussalam,6.78
SUMATERA UTARA,9.03
Nias,4.76
Mandailing Natal,7.63
Tapanuli Selatan,8.27
Tapanuli Tengah,8.02
Tapanuli Utara,9.31
Toba Samosir / Toba,10.08
Labuhan Batu,8.75
Asahan,8.32
Simalungun,8.8
Dairi,8.69
Karo,9.5
Deli Serdang,9.48
Langkat,7.92
Nias Selatan,4.64
Humbang Hasundutan,8.9
Pakpak Bharat,8.45
Samosir,8.84
Serdang Bedagai,8.08
Batu Bara,7.74
Padang Lawas Utara,8.91
Padang Lawas,8.4
Labuhan Batu Selatan,8.68
Labuhan Batu Utara,8.31
Nias Utara,6.06
Nias Barat,5.74
Kota Sibolga,9.85
Kota Tanjung Balai,9.12
Kota Pematang Siantar,10.73
Kota Tebing Tinggi,10.06
Kota Medan,11
Kota Binjai,10.28
Kota Padangsidimpuan,10.47
Kota Gunungsitoli,8.18
SUMATERA BARAT,8.42
Kepulauan Mentawai,6.27
Pesisir Selatan,8.11
Solok,7.57
Sijunjung,7.33
Tanah Datar,7.93
Padang Pariaman,6.89
Agam,8.17
Lima Puluh Kota,7.91
Pasaman,7.63
Solok Selatan,7.98
Dharmasraya,8.03
Pasaman Barat,7.83
Kota Padang,10.97
Kota Solok,10.77
Kota Sawah Lunto,9.66
Kota Padang Panjang,11.09
Kota Bukittinggi,10.79
Kota Payakumbuh,10.29
Kota Pariaman,9.96
RIAU,8.49
Kuantan Singingi,8.18
Indragiri Hulu,7.82
Indragiri Hilir,6.82
Pelalawan,8.17
Siak,9.2
Kampar,8.84
Rokan Hulu,7.84
Bengkalis,8.82
Rokan Hilir,7.62
Kepulauan Meranti,7.45
Kota Pekanbaru,10.97
Kota Dumai,9.57
JAMBI,7.96
Kerinci,7.78
Merangin,7.08
Sarolangun,7.24
Batang Hari,7.44
Muaro Jambi,8.01
Tanjung Jabung Timur,6.26
Tanjung Jabung Barat,7.37
Tebo,7.53
Bungo,7.87
Kota Jambi,10.63
Kota Sungai Penuh,9.17
SUMATERA SELATAN,7.77
Ogan Komering Ulu,8.17
Ogan Komering Ilir,6.45
Muara Enim,7.4
Lahat,8.09
Musi Rawas,6.69
Musi Banyuasin,7.54
Banyu Asin,6.88
Ogan Komering Ulu Selatan,7.46
Ogan Komering Ulu Timur,7.05
Ogan Ilir,7.35
Empat Lawang,7.29
Penukal Abab Lematang Ilir,6.53
Musi Rawas Utara,6.33
Kota Palembang,10.25
Kota Prabumulih,9.62
Kota Pagar Alam,8.63
Kota Lubuklinggau,9.47
BENGKULU,8.29
Bengkulu Selatan,8.76
Rejang Lebong,7.9
Bengkulu Utara,7.81
Kaur,7.78
Seluma,7.38
Mukomuko,7.42
Lebong,7.77
Kepahiang,7.51
Bengkulu Tengah,6.88
Kota Bengkulu,11.45
LAMPUNG,7.56
Lampung Barat,7.27
Tanggamus,6.86
Lampung Selatan,7.24
Lampung Timur,7.2
Lampung Tengah,7.14
Lampung Utara,7.7
Way Kanan,7.32
Tulangbawang,7.11
Pesawaran,7.23
Pringsewu,7.83
Mesuji,6.12
Tulang Bawang Barat,6.82
Pesisir Barat,7.47
Kota Bandar Lampung,10.87
Kota Metro,10.55
KEP. BANGKA BELITUNG,7.46
Bangka,7.94
Belitung,8.09
Bangka Barat,6.68
Bangka Tengah,6.7
Bangka Selatan,5.88
Belitung Timur,7.91
Kota Pangkal Pinang,9.75
KEPULAUAN RIAU,9.65
Karimun,7.74
Bintan,8.32
Natuna,8.45
Lingga,5.54
Kepulauan Anambas,6.62
Kota Batam,10.81
Kota Tanjung Pinang,9.95
DKI JAKARTA,10.7
Kep. Seribu,8.04
Kota Jakarta Selatan,11.23
Kota Jakarta Timur,11.32
Kota Jakarta Pusat,10.88
Kota Jakarta Barat,10.15
Kota Jakarta Utara,10.05
JAWA BARAT,7.86
Bogor,7.75
Sukabumi,6.51
Cianjur,6.54
Bandung,8.41
Garut,6.84
