Provinsi/Kabupaten/Kota/Indonesia,
,[Metode Baru] Rata-rata Lama Sekolah (Tahun)
,2019
ACEH,9.18
Simeulue,9.08
Aceh Singkil,8.52
Aceh Selatan,8.59
Aceh Tenggara,9.65
Aceh Timur,7.86
Aceh Tengah,9.69
Aceh Barat,9.09
Aceh Besar,10.31
Pidie,8.82
Bireuen,9.27
Aceh Utara,8.46
Aceh Barat Daya,8.35
Gayo Lues,7.91
Aceh Tamiang,8.89
Nagan Raya,8.5
Aceh Jaya,8.66
Bener Meriah,9.78
Pidie Jaya,9.04
Kota Banda Aceh,12.64
Kota Sabang,11.13
Kota Langsa,11.1
Kota Lhokseumawe,10.9
Kota Subulussalam,7.58
SUMATERA UTARA,9.45
Nias,5.15
Mandailing Natal,8.36
Tapanuli Selatan,8.97
Tapanuli Tengah,8.48
Tapanuli Utara,9.71
Toba Samosir / Toba,10.36
Labuhan Batu,9.23
Asahan,8.49
Simalungun,9.36
Dairi,9.34
Karo,9.62
Deli Serdang,10.08
Langkat,8.64
Nias Selatan,5.53
Humbang Hasundutan,9.53
Pakpak Bharat,8.73
Samosir,9.15
Serdang Bedagai,8.53
Batu Bara,8.02
Padang Lawas Utara,9.1
Padang Lawas,8.69
Labuhan Batu Selatan,8.74
Labuhan Batu Utara,8.36
Nias Utara,6.25
Nias Barat,6.14
Kota Sibolga,10.18
Kota Tanjung Balai,9.26
Kota Pematang Siantar,11.15
Kota Tebing Tinggi,10.28
Kota Medan,11.38
Kota Binjai,10.77
Kota Padangsidimpuan,10.7
Kota Gunungsitoli,8.58
SUMATERA BARAT,8.92
Kepulauan Mentawai,7.08
Pesisir Selatan,8.25
Solok,7.85
Sijunjung,8.1
Tanah Datar,8.45
Padang Pariaman,7.86
Agam,8.85
Lima Puluh Kota,7.98
Pasaman,7.86
Solok Selatan,8.16
Dharmasraya,8.46
Pasaman Barat,8.06
Kota Padang,11.34
Kota Solok,11.02
Kota Sawah Lunto,9.97
Kota Padang Panjang,11.45
Kota Bukittinggi,11.32
Kota Payakumbuh,10.72
Kota Pariaman,10.37
RIAU,9.03
Kuantan Singingi,8.58
Indragiri Hulu,8.17
Indragiri Hilir,7.22
Pelalawan,8.49
Siak,9.65
Kampar,9.25
Rokan Hulu,8.38
Bengkalis,9.41
Rokan Hilir,8.24
Kepulauan Meranti,7.51
Kota Pekanbaru,11.43
Kota Dumai,9.85
JAMBI,8.45
Kerinci,8.21
Merangin,7.68
Sarolangun,7.76
Batang Hari,7.85
Muaro Jambi,8.33
Tanjung Jabung Timur,6.35
Tanjung Jabung Barat,7.7
Tebo,7.57
Bungo,8.15
Kota Jambi,10.91
Kota Sungai Penuh,10.08
SUMATERA SELATAN,8.18
Ogan Komering Ulu,8.69
Ogan Komering Ilir,7.03
Muara Enim,7.78
Lahat,8.45
Musi Rawas,7.51
Musi Banyuasin,7.61
Banyu Asin,7.19
Ogan Komering Ulu Selatan,7.83
Ogan Komering Ulu Timur,7.54
Ogan Ilir,7.85
Empat Lawang,7.39
Penukal Abab Lematang Ilir,6.75
Musi Rawas Utara,6.5
Kota Palembang,10.52
Kota Prabumulih,9.72
Kota Pagar Alam,9.14
Kota Lubuklinggau,9.81
BENGKULU,8.73
Bengkulu Selatan,9.02
Rejang Lebong,8.26
Bengkulu Utara,7.86
Kaur,8.25
Seluma,7.91
Mukomuko,7.99
Lebong,7.9
Kepahiang,7.93
Bengkulu Tengah,7.22
Kota Bengkulu,11.78
LAMPUNG,7.92
Lampung Barat,7.85
Tanggamus,7.21
Lampung Selatan,7.68
Lampung Timur,7.59
Lampung Tengah,7.57
Lampung Utara,8.2
Way Kanan,7.39
Tulangbawang,7.23
Pesawaran,7.6
Pringsewu,8.19
Mesuji,6.61
Tulang Bawang Barat,7.13
Pesisir Barat,7.82
Kota Bandar Lampung,10.92
Kota Metro,10.64
KEP. BANGKA BELITUNG,7.98
Bangka,8.23
Belitung,8.41
Bangka Barat,7.21
Bangka Tengah,7.13
Bangka Selatan,6.42
Belitung Timur,8.15
Kota Pangkal Pinang,9.8
KEPULAUAN RIAU,9.99
Karimun,7.92
Bintan,8.36
Natuna,8.72
Lingga,6.51
Kepulauan Anambas,6.91
Kota Batam,11.13
Kota Tanjung Pinang,9.99
DKI JAKARTA,11.06
Kep. Seribu,8.47
Kota Jakarta Selatan,11.62
Kota Jakarta Timur,11.65
Kota Jakarta Pusat,11.25
Kota Jakarta Barat,10.4
Kota Jakarta Utara,10.7
JAWA BARAT,8.37
Bogor,8.29
Sukabumi,7.02
Cianjur,6.97
Bandung,8.79
Garut,7.51
