Provinsi/Kabupaten/Kota/Indonesia,
,[Metode Baru] Rata-rata Lama Sekolah (Tahun)
,2010
ACEH,8.28
Simeulue,8.17
Aceh Singkil,6.65
Aceh Selatan,7.5
Aceh Tenggara,8.38
Aceh Timur,7.04
Aceh Tengah,9.07
Aceh Barat,7.64
Aceh Besar,9.43
Pidie,7.94
Bireuen,8.34
Aceh Utara,7.05
Aceh Barat Daya,6.9
Gayo Lues,5.59
Aceh Tamiang,7.61
Nagan Raya,7.12
Aceh Jaya,7.17
Bener Meriah,7.89
Pidie Jaya,7.87
Kota Banda Aceh,11.91
Kota Sabang,10.08
Kota Langsa,10.33
Kota Lhokseumawe,10
Kota Subulussalam,6.3
SUMATERA UTARA,8.51
Nias,4.59
Mandailing Natal,7.27
Tapanuli Selatan,7.87
Tapanuli Tengah,7.36
Tapanuli Utara,8.54
Toba Samosir / Toba,9.67
Labuhan Batu,8.17
Asahan,7.57
Simalungun,8.31
Dairi,8.29
Karo,8.88
Deli Serdang,9.19
Langkat,7.48
Nias Selatan,3.35
Humbang Hasundutan,8.57
Pakpak Bharat,7.45
Samosir,8.36
Serdang Bedagai,7.69
Batu Bara,7.41
Padang Lawas Utara,8.37
Padang Lawas,7.65
Labuhan Batu Selatan,7.49
Labuhan Batu Utara,7.44
Nias Utara,-
Nias Barat,-
Kota Sibolga,9.33
Kota Tanjung Balai,8.53
Kota Pematang Siantar,10.39
Kota Tebing Tinggi,9.5
Kota Medan,10.54
Kota Binjai,9.48
Kota Padangsidimpuan,10.02
Kota Gunungsitoli,-
SUMATERA BARAT,8.13
Kepulauan Mentawai,6.14
Pesisir Selatan,7.34
Solok,7.16
Sijunjung,7.09
Tanah Datar,7.48
Padang Pariaman,6.62
Agam,7.56
Lima Puluh Kota,7.37
Pasaman,7.26
Solok Selatan,7.37
Dharmasraya,7.43
Pasaman Barat,7.08
Kota Padang,10.34
Kota Solok,10.28
Kota Sawah Lunto,8.96
Kota Padang Panjang,10
Kota Bukittinggi,10.5
Kota Payakumbuh,9.53
Kota Pariaman,8.98
RIAU,8.25
Kuantan Singingi,7.19
Indragiri Hulu,7.2
Indragiri Hilir,6.54
Pelalawan,6.94
Siak,8.6
Kampar,8.08
Rokan Hulu,7.18
Bengkalis,8.14
Rokan Hilir,7.24
Kepulauan Meranti,6.12
Kota Pekanbaru,10.67
Kota Dumai,9.36
JAMBI,7.34
Kerinci,6.85
Merangin,6.58
Sarolangun,6.59
Batang Hari,7.18
Muaro Jambi,7.39
Tanjung Jabung Timur,4.87
Tanjung Jabung Barat,6.72
Tebo,6.58
Bungo,7.77
Kota Jambi,9.62
Kota Sungai Penuh,8.72
SUMATERA SELATAN,7.34
Ogan Komering Ulu,7.34
Ogan Komering Ilir,5.88
Muara Enim,6.77
Lahat,7.25
Musi Rawas,5.82
Musi Banyuasin,7.03
Banyu Asin,6.18
Ogan Komering Ulu Selatan,6.7
Ogan Komering Ulu Timur,6.16
Ogan Ilir,6.41
Empat Lawang,6.59
Penukal Abab Lematang Ilir,-
Musi Rawas Utara,-
Kota Palembang,9.64
Kota Prabumulih,8.39
Kota Pagar Alam,8.37
Kota Lubuklinggau,9.01
BENGKULU,7.85
Bengkulu Selatan,8.14
Rejang Lebong,7.38
Bengkulu Utara,6.83
Kaur,7.69
Seluma,7.06
Mukomuko,6.93
Lebong,7.35
Kepahiang,7.06
Bengkulu Tengah,6.36
Kota Bengkulu,10.92
LAMPUNG,7.26
Lampung Barat,6.68
Tanggamus,6.16
Lampung Selatan,6.36
Lampung Timur,6.76
Lampung Tengah,6.82
Lampung Utara,7.01
Way Kanan,6.25
Tulangbawang,6.49
Pesawaran,6.74
Pringsewu,-
Mesuji,-
Tulang Bawang Barat,-
Pesisir Barat,-
Kota Bandar Lampung,9.56
Kota Metro,9.4
KEP. BANGKA BELITUNG,7.07
Bangka,7.25
Belitung,7.28
Bangka Barat,5.99
Bangka Tengah,6.31
Bangka Selatan,5.34
Belitung Timur,6.96
Kota Pangkal Pinang,9.46
KEPULAUAN RIAU,9.38
Karimun,6.88
Bintan,8.08
Natuna,7.06
Lingga,5.24
Kepulauan Anambas,6.1
Kota Batam,10.53
Kota Tanjung Pinang,9.14
DKI JAKARTA,10.37
Kep. Seribu,7.42
Kota Jakarta Selatan,10.68
Kota Jakarta Timur,10.78
Kota Jakarta Pusat,10.56
Kota Jakarta Barat,9.78
Kota Jakarta Utara,9.78
JAWA BARAT,7.4
Bogor,6.9
Sukabumi,5.82
Cianjur,6.17
Bandung,7.98
Garut,6.68
Tasikmalaya,6.59
Ciamis,6.96
