Provinsi/Kabupaten/Kota/Indonesia,
,[Metode Baru] Rata-rata Lama Sekolah (Tahun)
,2013
ACEH,8.44
Simeulue,8.55
Aceh Singkil,7.33
Aceh Selatan,7.59
Aceh Tenggara,8.58
Aceh Timur,7.28
Aceh Tengah,9.25
Aceh Barat,7.83
Aceh Besar,9.46
Pidie,8.15
Bireuen,8.58
Aceh Utara,7.83
Aceh Barat Daya,7.69
Gayo Lues,7
Aceh Tamiang,7.69
Nagan Raya,7.78
Aceh Jaya,7.7
Bener Meriah,8.93
Pidie Jaya,7.95
Kota Banda Aceh,12.19
Kota Sabang,10.21
Kota Langsa,10.47
Kota Lhokseumawe,10.37
Kota Subulussalam,6.65
SUMATERA UTARA,8.79
Nias,4.71
Mandailing Natal,7.52
Tapanuli Selatan,8.04
Tapanuli Tengah,7.5
Tapanuli Utara,9.04
Toba Samosir / Toba,9.79
Labuhan Batu,8.6
Asahan,7.89
Simalungun,8.37
Dairi,8.58
Karo,9.25
Deli Serdang,9.37
Langkat,7.69
Nias Selatan,4.28
Humbang Hasundutan,8.8
Pakpak Bharat,8.25
Samosir,8.52
Serdang Bedagai,8.02
Batu Bara,7.7
Padang Lawas Utara,8.41
Padang Lawas,8.14
Labuhan Batu Selatan,8.25
Labuhan Batu Utara,8.1
Nias Utara,5.55
Nias Barat,5.25
Kota Sibolga,9.73
Kota Tanjung Balai,8.9
Kota Pematang Siantar,10.62
Kota Tebing Tinggi,10.04
Kota Medan,10.76
Kota Binjai,9.75
Kota Padangsidimpuan,10.1
Kota Gunungsitoli,8.16
SUMATERA BARAT,8.28
Kepulauan Mentawai,6.17
Pesisir Selatan,8.05
Solok,7.53
Sijunjung,7.3
Tanah Datar,7.78
Padang Pariaman,6.86
Agam,8.09
Lima Puluh Kota,7.58
Pasaman,7.6
Solok Selatan,7.8
Dharmasraya,7.94
Pasaman Barat,7.5
Kota Padang,10.89
Kota Solok,10.72
Kota Sawah Lunto,9.45
Kota Padang Panjang,10.53
Kota Bukittinggi,10.66
Kota Payakumbuh,9.93
Kota Pariaman,9.88
RIAU,8.38
Kuantan Singingi,7.7
Indragiri Hulu,7.46
Indragiri Hilir,6.74
Pelalawan,7.74
Siak,8.81
Kampar,8.62
Rokan Hulu,7.38
Bengkalis,8.76
Rokan Hilir,7.42
Kepulauan Meranti,7.33
Kota Pekanbaru,10.93
Kota Dumai,9.54
JAMBI,7.8
Kerinci,7.71
Merangin,7
Sarolangun,7.12
Batang Hari,7.41
Muaro Jambi,7.56
Tanjung Jabung Timur,5.9
Tanjung Jabung Barat,7.24
Tebo,7.27
Bungo,7.85
Kota Jambi,10.55
Kota Sungai Penuh,8.97
SUMATERA SELATAN,7.53
Ogan Komering Ulu,7.57
Ogan Komering Ilir,6.41
Muara Enim,7.16
Lahat,7.76
Musi Rawas,6.16
Musi Banyuasin,7.17
Banyu Asin,6.55
Ogan Komering Ulu Selatan,7.26
Ogan Komering Ulu Timur,6.82
Ogan Ilir,7.01
Empat Lawang,7.02
Penukal Abab Lematang Ilir,6.49
Musi Rawas Utara,5.71
Kota Palembang,10.19
Kota Prabumulih,9.52
Kota Pagar Alam,8.45
Kota Lubuklinggau,9.29
BENGKULU,8.09
Bengkulu Selatan,8.71
Rejang Lebong,7.59
Bengkulu Utara,7.74
Kaur,7.76
Seluma,7.13
Mukomuko,7.33
Lebong,7.35
Kepahiang,7.22
Bengkulu Tengah,6.81
Kota Bengkulu,11.29
LAMPUNG,7.32
Lampung Barat,7.21
Tanggamus,6.35
Lampung Selatan,6.89
Lampung Timur,7.15
Lampung Tengah,7.04
Lampung Utara,7.42
Way Kanan,6.68
Tulangbawang,6.84
Pesawaran,6.99
Pringsewu,7.51
Mesuji,5.65
Tulang Bawang Barat,6.48
Pesisir Barat,7.35
Kota Bandar Lampung,10.77
Kota Metro,10.47
KEP. BANGKA BELITUNG,7.32
Bangka,7.88
Belitung,8.02
Bangka Barat,6.43
Bangka Tengah,6.65
Bangka Selatan,5.83
Belitung Timur,7.83
Kota Pangkal Pinang,9.62
KEPULAUAN RIAU,9.63
Karimun,7.67
Bintan,8.23
Natuna,7.87
Lingga,5.4
Kepulauan Anambas,6.14
Kota Batam,10.79
Kota Tanjung Pinang,9.89
DKI JAKARTA,10.47
Kep. Seribu,7.99
Kota Jakarta Selatan,10.95
Kota Jakarta Timur,11.18
Kota Jakarta Pusat,10.85
Kota Jakarta Barat,10.04
Kota Jakarta Utara,9.85
JAWA BARAT,7.58
Bogor,7.4
Sukabumi,6.32
Cianjur,6.5
Bandung,8.18
Garut,6.8
