Provinsi/Kabupaten/Kota/Indonesia,
,[Metode Baru] Rata-rata Lama Sekolah (Tahun)
,2020
ACEH,9.33
Simeulue,9.34
Aceh Singkil,8.53
Aceh Selatan,8.87
Aceh Tenggara,9.66
Aceh Timur,8.15
Aceh Tengah,9.85
Aceh Barat,9.37
Aceh Besar,10.32
Pidie,8.99
Bireuen,9.28
Aceh Utara,8.63
Aceh Barat Daya,8.66
Gayo Lues,8.2
Aceh Tamiang,8.9
Nagan Raya,8.68
Aceh Jaya,8.7
Bener Meriah,9.79
Pidie Jaya,9.33
Kota Banda Aceh,12.65
Kota Sabang,11.14
Kota Langsa,11.11
Kota Lhokseumawe,10.91
Kota Subulussalam,7.84
SUMATERA UTARA,9.54
Nias,5.36
Mandailing Natal,8.62
Tapanuli Selatan,9.28
Tapanuli Tengah,8.62
Tapanuli Utara,9.85
Toba Samosir / Toba,10.52
Labuhan Batu,9.24
Asahan,8.79
Simalungun,9.6
Dairi,9.58
Karo,9.79
Deli Serdang,10.09
Langkat,8.65
Nias Selatan,5.85
Humbang Hasundutan,9.54
Pakpak Bharat,9.03
Samosir,9.43
Serdang Bedagai,8.54
Batu Bara,8.06
Padang Lawas Utara,9.37
Padang Lawas,9.01
Labuhan Batu Selatan,8.75
Labuhan Batu Utara,8.4
Nias Utara,6.58
Nias Barat,6.49
Kota Sibolga,10.4
Kota Tanjung Balai,9.44
Kota Pematang Siantar,11.16
Kota Tebing Tinggi,10.31
Kota Medan,11.39
Kota Binjai,10.93
Kota Padangsidimpuan,11
Kota Gunungsitoli,8.61
SUMATERA BARAT,8.99
Kepulauan Mentawai,7.09
Pesisir Selatan,8.26
Solok,7.86
Sijunjung,8.11
Tanah Datar,8.61
Padang Pariaman,7.87
Agam,8.96
Lima Puluh Kota,7.99
Pasaman,8.09
Solok Selatan,8.28
Dharmasraya,8.47
Pasaman Barat,8.19
Kota Padang,11.58
Kota Solok,11.03
Kota Sawah Lunto,10.17
Kota Padang Panjang,11.62
Kota Bukittinggi,11.33
Kota Payakumbuh,10.73
Kota Pariaman,10.59
RIAU,9.14
Kuantan Singingi,8.59
Indragiri Hulu,8.38
Indragiri Hilir,7.23
Pelalawan,8.5
Siak,9.66
Kampar,9.26
Rokan Hulu,8.39
Bengkalis,9.69
Rokan Hilir,8.25
Kepulauan Meranti,7.7
Kota Pekanbaru,11.68
Kota Dumai,10.07
JAMBI,8.55
Kerinci,8.55
Merangin,7.76
Sarolangun,7.87
Batang Hari,8.11
Muaro Jambi,8.57
Tanjung Jabung Timur,6.7
Tanjung Jabung Barat,7.71
Tebo,7.58
Bungo,8.27
Kota Jambi,10.92
Kota Sungai Penuh,10.32
SUMATERA SELATAN,8.24
Ogan Komering Ulu,8.7
Ogan Komering Ilir,7.04
Muara Enim,7.79
Lahat,8.46
Musi Rawas,7.52
Musi Banyuasin,7.62
Banyu Asin,7.2
Ogan Komering Ulu Selatan,7.84
Ogan Komering Ulu Timur,7.55
Ogan Ilir,7.86
Empat Lawang,7.6
Penukal Abab Lematang Ilir,7.04
Musi Rawas Utara,6.84
Kota Palembang,10.53
Kota Prabumulih,9.96
Kota Pagar Alam,9.39
Kota Lubuklinggau,9.89
BENGKULU,8.84
Bengkulu Selatan,9.26
Rejang Lebong,8.28
Bengkulu Utara,7.87
Kaur,8.37
Seluma,7.99
Mukomuko,8.29
Lebong,7.99
Kepahiang,8.24
Bengkulu Tengah,7.47
Kota Bengkulu,11.79
LAMPUNG,8.05
Lampung Barat,8.06
Tanggamus,7.22
Lampung Selatan,7.69
Lampung Timur,7.6
Lampung Tengah,7.58
Lampung Utara,8.21
Way Kanan,7.7
Tulangbawang,7.49
Pesawaran,7.7
Pringsewu,8.38
Mesuji,6.88
Tulang Bawang Barat,7.24
Pesisir Barat,8.01
Kota Bandar Lampung,10.93
Kota Metro,10.96
KEP. BANGKA BELITUNG,8.06
Bangka,8.24
Belitung,8.46
Bangka Barat,7.22
Bangka Tengah,7.19
Bangka Selatan,6.67
Belitung Timur,8.22
Kota Pangkal Pinang,9.92
KEPULAUAN RIAU,10.12
Karimun,8.17
Bintan,8.44
Natuna,8.73
Lingga,6.67
Kepulauan Anambas,7.17
Kota Batam,11.14
Kota Tanjung Pinang,10.25
DKI JAKARTA,11.13
Kep. Seribu,8.68
Kota Jakarta Selatan,11.63
Kota Jakarta Timur,11.66
Kota Jakarta Pusat,11.38
Kota Jakarta Barat,10.63
Kota Jakarta Utara,10.8
JAWA BARAT,8.55
Bogor,8.3
Sukabumi,7.07
Cianjur,7.18
Bandung,8.96
Garut,7.52
