Provinsi/Kabupaten/Kota/Indonesia,
,[Metode Baru] Rata-rata Lama Sekolah (Tahun)
,2023
ACEH,9.55
Simeulue,9.81
Aceh Singkil,8.7
Aceh Selatan,8.91
Aceh Tenggara,10.09
Aceh Timur,8.47
Aceh Tengah,9.89
Aceh Barat,9.98
Aceh Besar,10.36
Pidie,9.03
Bireuen,9.32
Aceh Utara,8.85
Aceh Barat Daya,8.77
Gayo Lues,8.42
Aceh Tamiang,9.24
Nagan Raya,8.96
Aceh Jaya,8.74
Bener Meriah,10.12
Pidie Jaya,9.58
Kota Banda Aceh,13.04
Kota Sabang,11.2
Kota Langsa,11.27
Kota Lhokseumawe,11.27
Kota Subulussalam,8.32
SUMATERA UTARA,9.82
Nias,6.14
Mandailing Natal,8.84
Tapanuli Selatan,9.51
Tapanuli Tengah,8.87
Tapanuli Utara,10.09
Toba Samosir / Toba,10.59
Labuhan Batu,9.49
Asahan,8.83
Simalungun,9.72
Dairi,9.88
Karo,10.03
Deli Serdang,10.28
Langkat,8.73
Nias Selatan,6.48
Humbang Hasundutan,10.01
Pakpak Bharat,9.61
Samosir,9.47
Serdang Bedagai,8.85
Batu Bara,8.5
Padang Lawas Utara,9.55
Padang Lawas,9.43
Labuhan Batu Selatan,8.93
Labuhan Batu Utara,8.87
Nias Utara,6.85
Nias Barat,7.07
Kota Sibolga,10.44
Kota Tanjung Balai,9.68
Kota Pematang Siantar,11.58
Kota Tebing Tinggi,10.86
Kota Medan,11.62
Kota Binjai,11.19
Kota Padangsidimpuan,11.12
Kota Gunungsitoli,8.65
SUMATERA BARAT,9.28
Kepulauan Mentawai,7.76
Pesisir Selatan,8.58
Solok,7.9
Sijunjung,8.57
Tanah Datar,9.02
Padang Pariaman,8.41
Agam,9.22
Lima Puluh Kota,8.12
Pasaman,8.13
Solok Selatan,8.69
Dharmasraya,8.71
Pasaman Barat,8.81
Kota Padang,11.62
Kota Solok,11.36
Kota Sawah Lunto,10.44
Kota Padang Panjang,11.94
Kota Bukittinggi,11.64
Kota Payakumbuh,10.88
Kota Pariaman,10.79
RIAU,9.32
Kuantan Singingi,8.9
Indragiri Hulu,8.42
Indragiri Hilir,7.31
Pelalawan,8.73
Siak,9.88
Kampar,9.4
Rokan Hulu,8.81
Bengkalis,9.73
Rokan Hilir,8.52
Kepulauan Meranti,7.99
Kota Pekanbaru,11.94
Kota Dumai,10.16
JAMBI,8.81
Kerinci,8.59
Merangin,8.13
Sarolangun,8.14
Batang Hari,8.22
Muaro Jambi,8.69
Tanjung Jabung Timur,7.43
Tanjung Jabung Barat,8.31
Tebo,7.94
Bungo,8.39
Kota Jambi,11.32
Kota Sungai Penuh,10.36
SUMATERA SELATAN,8.5
Ogan Komering Ulu,8.85
Ogan Komering Ilir,7.08
Muara Enim,8.14
Lahat,8.56
Musi Rawas,7.56
Musi Banyuasin,7.68
Banyu Asin,7.46
Ogan Komering Ulu Selatan,8.05
Ogan Komering Ulu Timur,8.07
Ogan Ilir,8.08
Empat Lawang,7.66
Penukal Abab Lematang Ilir,7.08
Musi Rawas Utara,7.5
Kota Palembang,10.92
Kota Prabumulih,10.35
Kota Pagar Alam,9.43
Kota Lubuklinggau,9.93
BENGKULU,9.03
Bengkulu Selatan,9.41
Rejang Lebong,8.8
Bengkulu Utara,8.11
Kaur,8.41
Seluma,8.13
Mukomuko,8.56
Lebong,8.26
Kepahiang,8.36
Bengkulu Tengah,7.51
Kota Bengkulu,11.83
LAMPUNG,8.29
Lampung Barat,8.36
Tanggamus,7.36
Lampung Selatan,7.77
Lampung Timur,8.14
Lampung Tengah,7.81
Lampung Utara,8.36
Way Kanan,7.74
Tulangbawang,7.57
Pesawaran,7.99
Pringsewu,8.42
Mesuji,7.11
Tulang Bawang Barat,7.79
Pesisir Barat,8.7
Kota Bandar Lampung,10.97
Kota Metro,11
KEP. BANGKA BELITUNG,8.25
Bangka,8.32
Belitung,8.98
Bangka Barat,7.47
Bangka Tengah,7.23
Bangka Selatan,6.91
Belitung Timur,8.9
Kota Pangkal Pinang,10.5
KEPULAUAN RIAU,10.41
Karimun,8.69
Bintan,8.92
Natuna,9.08
Lingga,7.35
Kepulauan Anambas,7.4
Kota Batam,11.19
Kota Tanjung Pinang,10.65
DKI JAKARTA,11.45
Kep. Seribu,9.03
Kota Jakarta Selatan,11.75
Kota Jakarta Timur,11.88
Kota Jakarta Pusat,11.54
Kota Jakarta Barat,11.23
Kota Jakarta Utara,10.84
JAWA BARAT,8.83
Bogor,8.37
Sukabumi,7.33
Cianjur,7.22
Bandung,9.1
Garut,7.84
