Provinsi/Kabupaten/Kota/Indonesia,
,[Metode Baru] Rata-rata Lama Sekolah (Tahun)
,2017
ACEH,8.98
Simeulue,9.06
Aceh Singkil,7.84
Aceh Selatan,8.33
Aceh Tenggara,9.63
Aceh Timur,7.8
Aceh Tengah,9.67
Aceh Barat,9.04
Aceh Besar,9.93
Pidie,8.76
Bireuen,9.16
Aceh Utara,8.1
Aceh Barat Daya,8.12
Gayo Lues,7.39
Aceh Tamiang,8.47
Nagan Raya,8.25
Aceh Jaya,8.13
Bener Meriah,9.55
Pidie Jaya,8.84
Kota Banda Aceh,12.59
Kota Sabang,10.7
Kota Langsa,10.9
Kota Lhokseumawe,10.88
Kota Subulussalam,7.12
SUMATERA UTARA,9.25
Nias,4.93
Mandailing Natal,8
Tapanuli Selatan,8.67
Tapanuli Tengah,8.28
Tapanuli Utara,9.46
Toba Samosir / Toba,10.1
Labuhan Batu,9.01
Asahan,8.46
Simalungun,8.95
Dairi,8.9
Karo,9.54
Deli Serdang,9.7
Langkat,8.51
Nias Selatan,4.95
Humbang Hasundutan,9.1
Pakpak Bharat,8.47
Samosir,8.95
Serdang Bedagai,8.35
Batu Bara,7.83
Padang Lawas Utara,8.93
Padang Lawas,8.43
Labuhan Batu Selatan,8.7
Labuhan Batu Utara,8.34
Nias Utara,6.08
Nias Barat,5.78
Kota Sibolga,9.87
Kota Tanjung Balai,9.14
Kota Pematang Siantar,11.06
Kota Tebing Tinggi,10.09
Kota Medan,11.25
Kota Binjai,10.58
Kota Padangsidimpuan,10.56
Kota Gunungsitoli,8.4
SUMATERA BARAT,8.72
Kepulauan Mentawai,6.69
Pesisir Selatan,8.13
Solok,7.6
Sijunjung,7.72
Tanah Datar,8.14
Padang Pariaman,7.21
Agam,8.39
Lima Puluh Kota,7.96
Pasaman,7.65
Solok Selatan,8
Dharmasraya,8.24
Pasaman Barat,7.85
Kota Padang,11.32
Kota Solok,10.95
Kota Sawah Lunto,9.93
Kota Padang Panjang,11.43
Kota Bukittinggi,11.3
Kota Payakumbuh,10.45
Kota Pariaman,10.1
RIAU,8.76
Kuantan Singingi,8.2
Indragiri Hulu,7.89
Indragiri Hilir,7.18
Pelalawan,8.19
Siak,9.4
Kampar,9.09
Rokan Hulu,8.18
Bengkalis,8.89
Rokan Hilir,7.89
Kepulauan Meranti,7.47
Kota Pekanbaru,11.21
Kota Dumai,9.67
JAMBI,8.15
Kerinci,8.19
Merangin,7.62
Sarolangun,7.47
Batang Hari,7.77
Muaro Jambi,8.08
Tanjung Jabung Timur,6.33
Tanjung Jabung Barat,7.44
Tebo,7.55
Bungo,8.08
Kota Jambi,10.66
Kota Sungai Penuh,9.55
SUMATERA SELATAN,7.99
Ogan Komering Ulu,8.67
Ogan Komering Ilir,7.01
Muara Enim,7.49
Lahat,8.43
Musi Rawas,7.18
Musi Banyuasin,7.59
Banyu Asin,7.16
Ogan Komering Ulu Selatan,7.66
Ogan Komering Ulu Timur,7.12
Ogan Ilir,7.37
Empat Lawang,7.37
Penukal Abab Lematang Ilir,6.57
Musi Rawas Utara,6.44
Kota Palembang,10.36
Kota Prabumulih,9.68
Kota Pagar Alam,8.93
Kota Lubuklinggau,9.5
BENGKULU,8.47
Bengkulu Selatan,8.78
Rejang Lebong,8.04
Bengkulu Utara,7.83
Kaur,7.96
Seluma,7.75
Mukomuko,7.87
Lebong,7.87
Kepahiang,7.84
Bengkulu Tengah,6.9
Kota Bengkulu,11.57
LAMPUNG,7.79
Lampung Barat,7.33
Tanggamus,6.88
Lampung Selatan,7.66
Lampung Timur,7.56
Lampung Tengah,7.38
Lampung Utara,7.99
Way Kanan,7.34
Tulangbawang,7.15
Pesawaran,7.45
Pringsewu,7.85
Mesuji,6.39
Tulang Bawang Barat,7.09
Pesisir Barat,7.58
Kota Bandar Lampung,10.89
Kota Metro,10.57
KEP. BANGKA BELITUNG,7.78
Bangka,8.19
Belitung,8.11
Bangka Barat,7.06
Bangka Tengah,6.79
Bangka Selatan,6.12
Belitung Timur,8
Kota Pangkal Pinang,9.77
KEPULAUAN RIAU,9.79
Karimun,7.8
Bintan,8.34
Natuna,8.47
Lingga,5.97
Kepulauan Anambas,6.69
Kota Batam,11.11
Kota Tanjung Pinang,9.97
DKI JAKARTA,11.02
Kep. Seribu,8.25
Kota Jakarta Selatan,11.47
Kota Jakarta Timur,11.6
Kota Jakarta Pusat,11.02
Kota Jakarta Barat,10.37
Kota Jakarta Utara,10.6
JAWA BARAT,8.14
Bogor,7.84
Sukabumi,6.79
Cianjur,6.92
Bandung,8.51
Garut,7.28
