Provinsi/Kabupaten/Kota/Indonesia,
,[Metode Baru] Rata-rata Lama Sekolah (Tahun)
,2024
ACEH,9.64
Simeulue,9.89
Aceh Singkil,8.72
Aceh Selatan,8.92
Aceh Tenggara,10.1
Aceh Timur,8.48
Aceh Tengah,10.03
Aceh Barat,9.99
Aceh Besar,10.37
Pidie,9.04
Bireuen,9.59
Aceh Utara,9.11
Aceh Barat Daya,8.78
Gayo Lues,8.44
Aceh Tamiang,9.3
Nagan Raya,9.25
Aceh Jaya,9.02
Bener Meriah,10.13
Pidie Jaya,9.59
Kota Banda Aceh,13.1
Kota Sabang,11.22
Kota Langsa,11.28
Kota Lhokseumawe,11.31
Kota Subulussalam,8.43
SUMATERA UTARA,9.93
Nias,6.4
Mandailing Natal,9.11
Tapanuli Selatan,9.56
Tapanuli Tengah,8.92
Tapanuli Utara,10.31
Toba Samosir / Toba,10.77
Labuhan Batu,9.5
Asahan,8.85
Simalungun,9.73
Dairi,9.89
Karo,10.12
Deli Serdang,10.29
Langkat,8.74
Nias Selatan,6.52
Humbang Hasundutan,10.13
Pakpak Bharat,9.73
Samosir,9.61
Serdang Bedagai,9.12
Batu Bara,8.51
Padang Lawas Utara,9.82
Padang Lawas,9.63
Labuhan Batu Selatan,9.19
Labuhan Batu Utara,9.14
Nias Utara,7.05
Nias Barat,7.26
Kota Sibolga,10.45
Kota Tanjung Balai,9.69
Kota Pematang Siantar,11.82
Kota Tebing Tinggi,10.87
Kota Medan,11.79
Kota Binjai,11.2
Kota Padangsidimpuan,11.13
Kota Gunungsitoli,8.76
SUMATERA BARAT,9.44
Kepulauan Mentawai,8.03
Pesisir Selatan,8.81
Solok,7.91
Sijunjung,8.62
Tanah Datar,9.29
Padang Pariaman,8.42
Agam,9.23
Lima Puluh Kota,8.13
Pasaman,8.14
Solok Selatan,8.85
Dharmasraya,8.98
Pasaman Barat,8.99
Kota Padang,11.63
Kota Solok,11.37
Kota Sawah Lunto,10.53
Kota Padang Panjang,12
Kota Bukittinggi,11.65
Kota Payakumbuh,10.89
Kota Pariaman,11.06
RIAU,9.43
Kuantan Singingi,9.14
Indragiri Hulu,8.43
Indragiri Hilir,7.32
Pelalawan,8.96
Siak,9.92
Kampar,9.58
Rokan Hulu,8.94
Bengkalis,9.74
Rokan Hilir,8.53
Kepulauan Meranti,8.12
Kota Pekanbaru,11.96
Kota Dumai,10.29
JAMBI,8.9
Kerinci,8.6
Merangin,8.4
Sarolangun,8.35
Batang Hari,8.35
Muaro Jambi,8.7
Tanjung Jabung Timur,7.7
Tanjung Jabung Barat,8.32
Tebo,8.04
Bungo,8.6
Kota Jambi,11.51
Kota Sungai Penuh,10.48
SUMATERA SELATAN,8.57
Ogan Komering Ulu,8.86
Ogan Komering Ilir,7.19
Muara Enim,8.27
Lahat,8.69
Musi Rawas,7.57
Musi Banyuasin,7.95
Banyu Asin,7.48
Ogan Komering Ulu Selatan,8.25
Ogan Komering Ulu Timur,8.08
Ogan Ilir,8.09
Empat Lawang,7.68
Penukal Abab Lematang Ilir,7.27
Musi Rawas Utara,7.51
Kota Palembang,10.93
Kota Prabumulih,10.36
Kota Pagar Alam,9.44
Kota Lubuklinggau,9.94
BENGKULU,9.04
Bengkulu Selatan,9.42
Rejang Lebong,8.81
Bengkulu Utara,8.32
Kaur,8.47
Seluma,8.14
Mukomuko,8.57
Lebong,8.41
Kepahiang,8.37
Bengkulu Tengah,7.71
Kota Bengkulu,11.84
LAMPUNG,8.36
Lampung Barat,8.56
Tanggamus,7.38
Lampung Selatan,7.78
Lampung Timur,8.2
Lampung Tengah,7.97
Lampung Utara,8.38
Way Kanan,7.75
Tulangbawang,7.65
Pesawaran,8
Pringsewu,8.53
Mesuji,7.21
Tulang Bawang Barat,7.8
Pesisir Barat,8.73
Kota Bandar Lampung,10.99
Kota Metro,11.01
KEP. BANGKA BELITUNG,8.33
Bangka,8.45
Belitung,9.05
Bangka Barat,7.48
Bangka Tengah,7.24
Bangka Selatan,6.93
Belitung Timur,8.99
Kota Pangkal Pinang,10.67
KEPULAUAN RIAU,10.5
Karimun,8.91
Bintan,9.15
Natuna,9.2
Lingga,7.6
Kepulauan Anambas,7.53
Kota Batam,11.21
Kota Tanjung Pinang,10.67
DKI JAKARTA,11.49
Kep. Seribu,9.26
Kota Jakarta Selatan,11.95
Kota Jakarta Timur,11.99
Kota Jakarta Pusat,11.61
Kota Jakarta Barat,11.24
Kota Jakarta Utara,10.85
JAWA BARAT,8.87
Bogor,8.39
Sukabumi,7.34
Cianjur,7.33
Bandung,9.15
Garut,7.85
