38 Provinsi,
,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Investasi (Milyar Rupiah)
,2014
ACEH,5110.3
SUMATERA UTARA,4223.9
SUMATERA BARAT,421.1
RIAU,7707.6
JAMBI,908
SUMATERA SELATAN,7042.8
BENGKULU,7.8
LAMPUNG,3495.7
KEP. BANGKA BELITUNG,615.5
KEP. RIAU,28.5
DKI JAKARTA,17811.5
JAWA BARAT,18726.9
JAWA TENGAH,13601.6
DI YOGYAKARTA,703.9
JAWA TIMUR,38132
BANTEN,8081.3
BALI,252.8
NUSA TENGGARA BARAT,212.5
NUSA TENGGARA TIMUR,3.6
KALIMANTAN BARAT,4320.8
KALIMANTAN TENGAH,980.4
KALIMANTAN SELATAN,2616.5
KALIMANTAN TIMUR,12859
KALIMANTAN UTARA,642.8
SULAWESI UTARA,83
SULAWESI TENGAH,95.8
SULAWESI SELATAN,4949.6
SULAWESI TENGGARA,1249.9
GORONTALO,45.1
SULAWESI BARAT,690.1
MALUKU,-
MALUKU UTARA,156.3
PAPUA BARAT,100
PAPUA BARAT DAYA,-
PAPUA,249.9
PAPUA SELATAN,-
PAPUA TENGAH,-
PAPUA PEGUNUNGAN,-
INDONESIA,156126.3
