38 Provinsi,
,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Investasi (Milyar Rupiah)
,2016
ACEH,2456.1
SUMATERA UTARA,4864.2
SUMATERA BARAT,3795.6
RIAU,6613.7
JAMBI,3884.4
SUMATERA SELATAN,8534.1
BENGKULU,949.1
LAMPUNG,6031.8
KEP. BANGKA BELITUNG,2202
KEP. RIAU,492.5
DKI JAKARTA,12216.9
JAWA BARAT,30360.2
JAWA TENGAH,24070.4
DI YOGYAKARTA,948.6
JAWA TIMUR,46331.6
BANTEN,12426.3
BALI,482.3
NUSA TENGGARA BARAT,1342.8
NUSA TENGGARA TIMUR,822.2
KALIMANTAN BARAT,9015.5
KALIMANTAN TENGAH,8179.1
KALIMANTAN SELATAN,6163
KALIMANTAN TIMUR,6885.1
KALIMANTAN UTARA,3345.7
SULAWESI UTARA,5069.6
SULAWESI TENGAH,1081.2
SULAWESI SELATAN,3334.6
SULAWESI TENGGARA,1794.2
GORONTALO,2202.5
SULAWESI BARAT,84.1
MALUKU,11.4
MALUKU UTARA,8.8
PAPUA BARAT,10.6
PAPUA BARAT DAYA,-
PAPUA,220.5
PAPUA SELATAN,-
PAPUA TENGAH,-
PAPUA PEGUNUNGAN,-
INDONESIA,216230.8
