38 Provinsi,
,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Investasi (Milyar Rupiah)
,2020
ACEH,8241.1
SUMATERA UTARA,18189.5
SUMATERA BARAT,3106.2
RIAU,34117.8
JAMBI,3511.7
SUMATERA SELATAN,15824.5
BENGKULU,5399.2
LAMPUNG,7120.5
KEP. BANGKA BELITUNG,1863.8
KEP. RIAU,14249
DKI JAKARTA,42954.7
JAWA BARAT,51400.5
JAWA TENGAH,30606.1
DI YOGYAKARTA,2683.4
JAWA TIMUR,55660.6
BANTEN,31145.7
BALI,5432.7
NUSA TENGGARA BARAT,6582.4
NUSA TENGGARA TIMUR,3028.5
KALIMANTAN BARAT,9256.5
KALIMANTAN TENGAH,3710
KALIMANTAN SELATAN,4286.3
KALIMANTAN TIMUR,25934
KALIMANTAN UTARA,2235.2
SULAWESI UTARA,3005.6
SULAWESI TENGAH,5261.3
SULAWESI SELATAN,9142
SULAWESI TENGGARA,2865.7
GORONTALO,683.6
SULAWESI BARAT,252.9
MALUKU,474.8
MALUKU UTARA,662.1
PAPUA BARAT,1925.4
PAPUA BARAT DAYA,-
PAPUA,2722.2
PAPUA SELATAN,-
PAPUA TENGAH,-
PAPUA PEGUNUNGAN,-
INDONESIA,413535.5
