38 Provinsi,
,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Investasi (Milyar Rupiah)
,2017
ACEH,782.8
SUMATERA UTARA,11683.6
SUMATERA BARAT,1517
RIAU,10829.8
JAMBI,3006.6
SUMATERA SELATAN,8200.2
BENGKULU,296.5
LAMPUNG,7014.8
KEP. BANGKA BELITUNG,1734.7
KEP. RIAU,1398
DKI JAKARTA,47262.3
JAWA BARAT,38390.6
JAWA TENGAH,19866
DI YOGYAKARTA,294.6
JAWA TIMUR,45044.5
BANTEN,15141.9
BALI,592.5
NUSA TENGGARA BARAT,5413.5
NUSA TENGGARA TIMUR,1081.9
KALIMANTAN BARAT,12380.9
KALIMANTAN TENGAH,3037.8
KALIMANTAN SELATAN,2981.9
KALIMANTAN TIMUR,10980.2
KALIMANTAN UTARA,853.3
SULAWESI UTARA,1488.2
SULAWESI TENGAH,1929.7
SULAWESI SELATAN,1969.4
SULAWESI TENGGARA,3148.7
GORONTALO,888.4
SULAWESI BARAT,660.2
MALUKU,52.3
MALUKU UTARA,1150.6
PAPUA BARAT,59.2
PAPUA BARAT DAYA,-
PAPUA,1217.9
PAPUA SELATAN,-
PAPUA TENGAH,-
PAPUA PEGUNUNGAN,-
INDONESIA,262350.5
