38 Provinsi,
,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Lokasi - Jumlah Investasi (Milyar Rupiah)
,2010
ACEH,40.9
SUMATERA UTARA,662.7
SUMATERA BARAT,73.8
RIAU,1037.1
JAMBI,223.3
SUMATERA SELATAN,1738.4
BENGKULU,8.5
LAMPUNG,272.3
KEP. BANGKA BELITUNG,0.4
KEP. RIAU,166.9
DKI JAKARTA,4598.5
JAWA BARAT,15799.8
JAWA TENGAH,795.4
DI YOGYAKARTA,10
JAWA TIMUR,8084.1
BANTEN,5852.5
BALI,313.4
NUSA TENGGARA BARAT,1805.8
NUSA TENGGARA TIMUR,0.1
KALIMANTAN BARAT,1171.7
KALIMANTAN TENGAH,3507.7
KALIMANTAN SELATAN,2015
KALIMANTAN TIMUR,7881.3
KALIMANTAN UTARA,-
SULAWESI UTARA,95.8
SULAWESI TENGAH,153.6
SULAWESI SELATAN,3212.3
SULAWESI TENGGARA,19.2
GORONTALO,16.7
SULAWESI BARAT,840
MALUKU,-
MALUKU UTARA,-
PAPUA BARAT,51.3
PAPUA BARAT DAYA,-
PAPUA,178
PAPUA SELATAN,-
PAPUA TENGAH,-
PAPUA PEGUNUNGAN,-
INDONESIA,60626.3
