38 Provinsi,
,Persentase Tenaga Kerja Formal Menurut Provinsi (Persen)
,2015
ACEH,39.5
SUMATERA UTARA,39.86
SUMATERA BARAT,35.59
RIAU,51.36
JAMBI,41.35
SUMATERA SELATAN,38.69
BENGKULU,31.19
LAMPUNG,29.17
KEP. BANGKA BELITUNG,45.87
KEP. RIAU,71.9
DKI JAKARTA,72.96
JAWA BARAT,49.61
JAWA TENGAH,38.28
DI YOGYAKARTA,48.79
JAWA TIMUR,36.81
BANTEN,61.46
BALI,47.2
NUSA TENGGARA BARAT,26.8
NUSA TENGGARA TIMUR,21.4
KALIMANTAN BARAT,34.44
KALIMANTAN TENGAH,45.56
KALIMANTAN SELATAN,41.48
KALIMANTAN TIMUR,60.34
KALIMANTAN UTARA,56.82
SULAWESI UTARA,40.45
SULAWESI TENGAH,33.37
SULAWESI SELATAN,36.95
SULAWESI TENGGARA,30.48
GORONTALO,37.14
SULAWESI BARAT,26.32
MALUKU,31.98
MALUKU UTARA,31.4
PAPUA BARAT,39.45
PAPUA BARAT DAYA,-
PAPUA,18.51
PAPUA SELATAN,-
PAPUA TENGAH,-
PAPUA PEGUNUNGAN,-
INDONESIA,42.25
